Id,SalePrice
1642,222410.61086511938
1643,214922.46738748328
1644,226926.21737221238
1645,175274.5615361754
1646,157910.17563256255
1647,152662.3915029853
1648,136155.91161701473
1649,135974.25862121853
1650,116948.4937646745
1651,114277.53080933847
1652,91934.69464111266
1653,96113.3417859605
1654,153483.23727611825
1655,150311.13275728736
1656,148377.0002782199
1657,155194.85917898017
1658,144990.3645087265
1659,121503.8057019168
1660,154387.67805650347
1661,447632.20333928993
1662,419964.09329267655
1663,351343.7979614055
1664,377357.94783099496
1665,313615.1345908444
1666,316135.6263405176
1667,365700.50780443917
1668,338936.81720923405
1669,295803.3552263262
1670,358752.8751787133
1671,249558.54917638891
1672,425255.0795378367
1673,292571.4147829198
1674,249489.7131739983
1675,179531.47362578267
1676,178906.10064365185
1677,217476.2935796601
1678,460389.4516052703
1679,368759.99608734413
1680,325656.6338717846
1681,243295.87196613208
1682,309044.2407492406
1683,174151.07011935118
1684,166319.86272528494
1685,174289.7580066109
1686,171343.35639658532
1687,164039.3036582534
1688,183700.2511414786
1689,186287.329748086
1690,188973.48286449423
1691,172937.80564798773
1692,261336.95125262672
1693,164082.20600823287
1694,186178.22316778317
1695,167449.17904057636
1696,269770.3963477932
1697,171298.23622799208
1698,385216.3749575026
1699,324074.7980339178
1700,248684.44755013532
1701,262235.3988729994
1702,262740.4044178499
1703,264810.1947762215
1704,288510.09871785995
1705,213943.22998891893
1706,412261.3615365344
1707,219149.927384077
1708,208026.43801208044
1709,300018.93591051805
1710,221948.9723091676
1711,255666.4038650171
1712,264864.2627382661
1713,254078.57503198404
1714,218680.21060677542
1715,204671.74888818676
1716,192431.18648412457
1717,170625.61533491968
1718,127059.7491518708
1719,201075.0603311079
1720,263993.6039353803
1721,163529.08488273592
1722,120346.33879513505
1723,152598.389572765
1724,224089.9870190717
1725,246858.4224542176
1726,184398.91323389133
1727,163981.77625710345
1728,177408.75387438503
1729,164300.1766694323
1730,158137.86681483343
1731,119476.55522602897
1732,131281.62718247995
1733,117279.25521381822
1734,126744.71756799628
1735,129660.92452754782
1736,120778.58876225427
1737,346212.7226204889
1738,207783.2712959155
1739,323236.16182868945
1740,224179.93243156056
1741,196852.12823117228
1742,174722.0589235998
1743,173464.97435941198
1744,340466.37986714614
1745,196066.7318117907
1746,180618.72504821277
1747,221894.13246717775
1748,237298.49576949805
1749,148136.10408308482
1750,125300.59527570396
1751,248003.3204487933
1752,122158.80436671482
1753,133367.50596863014
1754,187655.73904911202
1755,167759.29701965695
1756,130283.23142210986
1757,118522.34847236305
1758,138210.35597540712
1759,161967.5836434747
1760,161022.9802230972
1761,142398.45616337445
1762,174036.22118436385
1763,177557.16496497774
1764,119368.00375099319
1765,154953.6196996693
1766,171894.4651583668
1767,215243.62514133053
1768,146023.7262392087
1769,166576.91587157137
1770,141462.59562765123
1771,128885.24154367468
1772,130797.4961787647
1773,133445.49274202934
1774,118174.54168172622
1775,137994.6683540584
1776,126937.16062777786
1777,114422.8440858101
1778,135631.0014062207
1779,114673.695778775
1780,153257.69167201314
1781,128223.96252614958
1782,88998.21747607524
1783,133719.19364780738
1784,107200.07506982013
1785,107271.17925433759
1786,142611.41593998641
1787,150637.87959158153
1788,51057.916433199665
1789,97419.10366430062
1790,77657.03238525889
1791,184364.11560605624
1792,158542.7815165598
1793,125367.82368138952
1794,150277.06265763214
1795,134521.00696523412
1796,122432.43789013852
1797,112379.44238908608
1798,129768.09548058797
1799,110010.53142401071
1800,130506.78300941564
1801,126010.7467933551
1802,142345.00785969023
1803,148748.21308748802
1804,141840.36223845158
1805,133700.0460511323
1806,109281.19716910261
1807,135267.71093919664
1808,106670.21155962822
1809,118443.87066147634
1810,146146.1605197987
1811,101561.19017951786
1812,95228.73560741977
1813,123870.38725410982
1814,112814.60074077123
1815,53505.062776904495
1816,95609.66757582127
1817,113658.35180220108
1818,135450.82059036693
1819,118615.23934923446
1820,66111.85712849296
1821,110392.83540454187
1822,149234.5015275862
1823,55454.21474118077
1824,130480.63914351919
1825,125883.32688004045
1826,99046.13504633571
1827,112602.65968372072
1828,138979.78034282321
1829,125497.71289600531
1830,145067.85528682877
1831,164909.11089634747
1832,81963.0552146886
1833,134877.44497187436
1834,121251.94798473235
1835,122670.62789654869
1836,121859.07049898285
1837,86593.2271601478
1838,122386.2710146287
1839,83867.51191721637
1840,172717.34846908695
1841,158130.75801900137
1842,87469.28360527562
1843,135157.5757540855
1844,133604.56905372243
1845,136576.47597659013
1846,151776.58777841908
1847,152615.661689339
1848,48070.85422091598
1849,104820.61484675758
1850,120771.52923664104
1851,158414.5873494832
1852,126636.62736430304
1853,127150.05444391232
1854,172478.90290423564
1855,128912.38932436767
1856,207501.81149478117
1857,134000.4107030188
1858,135071.82818929324
1859,121372.46173329055
1860,160014.36246436377
1861,121715.81633673205
1862,335971.6461245206
1863,328925.3244842529
1864,328925.3244842529
1865,358448.68012377963
1866,362465.2859645094
1867,255521.60755309937
1868,315653.20896851737
1869,202010.52943722578
1870,242368.28928086598
1871,263907.56245910405
1872,171739.78721974572
1873,223006.77374400102
1874,145374.81739152706
1875,209531.21965851358
1876,196213.66810910022
1877,216112.6133552713
1878,209181.70133612322
1879,133667.03913890405
1880,134664.05477154354
1881,230038.56400441492
1882,249425.9151178833
1883,190638.57403009813
1884,202044.75719749232
1885,249401.1154138907
1886,302302.7500453568
1887,204890.25974414748
1888,263081.9264437335
1889,162198.91373068021
1890,124058.78726282176
1891,132068.5665783373
1892,100296.2462825021
1893,124031.78733116465
1894,121776.06990527772
1895,135724.24029021
1896,128330.72351711334
1897,111392.14316792399
1898,105862.85562301826
1899,154937.23325433902
1900,167943.90117717814
1901,174299.02943843565
1902,141028.76356496845
1903,208731.12382421753
1904,143878.0187950723
1905,190486.85306619518
1906,157834.40502008173
1907,187810.0122875837
1908,109369.62701001285
1909,134560.45327636081
1910,119327.54465498099
1911,225055.8156483078
1912,307063.17123332986
1913,145837.71014465098
1914,67286.98116562866
1915,318329.2868221277
1916,58112.87543952458
1917,257001.0245111426
1918,136244.67213913347
1919,169046.50331905726
1920,131173.07098287024
1921,436065.63676312036
1922,348797.16749882034
1923,224909.282278075
1924,239511.47359212008
1925,211720.91681652583
1926,408728.78365743725
1927,134801.87134844204
1928,160493.99738749966
1929,120428.46396973374
1930,134672.1447049284
1931,147921.01567662985
1932,140967.93164712357
1933,171948.4759554829
1934,178447.3923283048
1935,177377.0111701933
1936,191146.31891239565
1937,182138.4190448373
1938,174559.59850221995
1939,238594.0080111927
1940,192467.50707420506
1941,176792.70765396717
1942,186874.48205032246
1943,203916.3575637336
1944,352123.3759564732
1945,391192.2183900316
1946,144672.9427873791
1947,371338.5082517048
1948,181445.870184597
1949,241280.1040235671
1950,178323.36270038653
1951,259813.83339583574
1952,190369.92534741206
1953,170917.15885023793
1954,191465.93377837
1955,128275.15562710319
1956,264157.6808056605
1957,158257.31491983708
1958,298278.59050983225
1959,135705.30646965903
1960,120002.9314401917
1961,120220.12403017837
1962,92201.54190867482
1963,100971.17725598883
1964,107787.57758585938
1965,142506.19165168007
1966,139473.62667729022
1967,283719.98015480133
1968,430942.41329870647
1969,390485.7721716686
1970,437975.2927453215
1971,462525.3261082856
1972,393881.4057126153
1973,259227.63819003387
1974,318771.842095101
1975,471311.81267606484
1976,269201.03575701
1977,374547.58156766923
1978,360909.7619069274
1979,335381.06850790966
1980,193448.50235195324
1981,364732.2379059853
1982,211806.6241006592
1983,209923.10105353058
1984,161223.1461427911
1985,226901.45758277303
1986,210142.74009172327
1987,184868.38233242647
1988,175859.30665451518
1989,188843.353552324
1990,216378.551513792
1991,235345.8646976843
1992,210102.4835791941
1993,160065.27684153905
1994,237510.18726771465
1995,187112.38728453295
1996,254943.46475211022
1997,308802.31172662525
1998,346649.706635724
1999,260894.05200538447
2000,312047.80567118496
2001,257154.47462927114
2002,228450.56789840487
2003,243473.92263171164
2004,254815.1043159726
2005,214792.98981092768
2006,238468.45983035857
2007,251523.65723203693
2008,237888.38380777542
2009,192795.34716983908
2010,188010.6160743933
2011,133173.54440249578
2012,178917.77317115065
2013,186483.2567411103
2014,189449.67197009586
2015,202309.57277869474
2016,192584.64977968423
2017,189482.1217928856
2018,123042.85591318812
2019,136457.30192602903
2020,108561.35279440734
2021,107921.77192343674
2022,188407.9800583733
2023,148708.4681512059
2024,246915.00004298755
2025,343635.5645155191
2026,176344.48355319412
2027,143548.82375679997
2028,151955.05871658545
2029,178795.69505511774
2030,273204.8675501112
2031,233989.44803687508
2032,242623.74355145392
2033,265147.12601897743
2034,161916.79393655522
2035,214669.23260829205
2036,193260.95756711139
2037,198127.77433150032
2038,295437.1181499442
2039,232519.4573267172
2040,295195.4064511369
2041,297820.98778872215
2042,202574.3012288841
2043,171841.0798854799
2044,151037.65857224286
2045,193146.96959356114
2046,130163.74344338547
2047,151086.90356928506
2048,136236.47803024558
2049,131633.271903426
2050,177660.92079790984
2051,108877.64093058964
2052,133670.53940118078
2053,144286.39079313836
2054,89516.24189984932
2055,145333.2279421629
2056,136840.52454385787
2057,114487.72735517881
2058,216637.20523559873
2059,133283.9186885716
2060,166407.36983923052
2061,185125.92165813033
2062,133095.90139472345
2063,118961.80780534928
2064,141731.18093797806
2065,111195.26603397794
2066,166398.6411403594
2067,100642.06218857862
2068,119764.70659525867
2069,87711.59623626109
2070,118340.93007496507
2071,93750.89761177677
2072,117807.36109363941
2073,139616.85319441598
2074,188144.32975734837
2075,135099.36018837758
2076,122145.01045231654
2077,155301.2195856786
2078,125019.08548318574
2079,128605.49292779357
2080,114880.7880214986
2081,124601.0724185068
2082,113610.5403879493
2083,149030.52349472098
2084,114568.6723047281
2085,124379.409128957
2086,118537.88252249
2087,117763.60282935029
2088,95318.70333089594
2089,81942.47071125961
2090,128989.50360935292
2091,118276.17577108064
2092,118841.21595497197
2093,117016.5306085527
2094,122931.2494831199
2095,149053.0068859302
2096,80502.52477962847
2097,103014.68963185385
2098,140704.15148496497
2099,47411.4659991331
2100,90542.29675009445
2101,116152.13322145623
2102,117215.91883598927
2103,105798.54501903565
2104,120220.04321613438
2105,129795.99497024946
2106,74429.64120952632
2107,236821.34820501777
2108,122683.60226482672
2109,115904.03865085256
2110,135518.75434739783
2111,141532.15351061538
2112,134864.7198207804
2113,123384.643974367
2114,105377.86861566259
2115,160576.94872230975
2116,120545.68295151794
2117,148753.92645844424
2118,116262.94037443899
2119,102879.91000986367
2120,111664.6144487992
2121,94882.43542067462
2122,114836.55339516842
2123,81143.3714077924
2124,160199.34114452687
2125,121635.59570099978
2126,160735.79965881087
2127,146169.8677650345
2128,125975.98201246977
2129,105399.14334662806
2130,149671.1804568291
2131,152839.58175811067
2132,118534.02365398424
2133,126505.64724794772
2134,116885.17941281629
2135,101408.3439128511
2136,67033.59224563875
2137,115987.96977911107
2138,141120.6075549785
2139,158976.99126730836
2140,144255.62991621238
2141,139827.70429561532
2142,129252.70083968416
2143,147769.52911592775
2144,123294.96450523252
2145,139011.9149530818
2146,169413.9292947104
2147,128501.41278859199
2148,122035.42869350435
2149,150586.31368657073
2150,210998.1450488889
2151,115910.73219707991
2152,168028.25374662856
2153,161231.90093172493
2154,102824.06959975601
2155,133935.38473169052
2156,286383.16019018815
2157,228481.4593822787
2158,243408.55747017727
2159,215665.47081123732
2160,172248.69787500054
2161,243816.96667169698
2162,418707.7486549299
2163,362376.8808469664
2164,255062.96681197634
2165,207389.75568684126
2166,146519.31193341516
2167,230878.89291142698
2168,199345.24407189243
2169,198778.0455464838
2170,212775.50319305973
2171,151399.85457152853
2172,136962.05645196623
2173,164670.98169189712
2174,233648.16547516946
2175,311645.79064338014
2176,328819.67251120444
2177,248332.824399592
2178,214839.8959153711
2179,139433.6917177085
2180,217399.74884234281
2181,193574.62583803578
2182,218545.88113852052
2183,197973.50113131746
2184,128423.31519702967
2185,115008.70614682368
2186,149373.47370120164
2187,162866.44513270515
2188,162302.85523895567
2189,212650.10773809307
2190,80985.87918573331
2191,82332.68269900627
2192,84828.49339501596
2193,106690.93177812942
2194,104088.2245211764
2195,109066.6327401873
2196,107217.32922822336
2197,114257.91882667174
2198,159996.14665886396
2199,188701.75936435736
2200,143632.62423730042
2201,130048.20106114488
2202,220459.77461114005
2203,144618.6409439703
2204,179520.6378316169
2205,116239.89444253981
2206,134185.33967114065
2207,221473.83540391488
2208,246379.57511257002
2209,213686.99274382464
2210,119633.3161364977
2211,116755.60259779531
2212,119956.44395360156
2213,109745.61286798003
2214,120177.87886851358
2215,114054.3951037224
2216,144853.06034071045
2217,77603.58463157341
2218,73899.1623930465
2219,78144.13476536328
2220,74893.2549264643
2221,314742.5831196722
2222,247626.08186701906
2223,301274.83694627334
2224,207710.5421005545
2225,109963.76404706003
2226,184695.7486448922
2227,192976.51656858937
2228,279682.8994755143
2229,247383.7178236161
2230,159547.0072342999
2231,219510.358042517
2232,191990.00993686297
2233,162750.20151413188
2234,237309.23654691826
2235,212398.55869197292
2236,277735.3298511146
2237,340176.79749289824
2238,210107.95050297372
2239,94761.8016451352
2240,160799.9281306526
2241,159048.69797232922
2242,127456.62802676442
2243,120667.35240582746
2244,96400.3994298854
2245,100896.92105022763
2246,140939.53729075217
2247,95812.06118925032
2248,121422.3340299107
2249,125204.8786485738
2250,131943.903411685
2251,97660.0516783153
2252,172715.58210357014
2253,159010.70488066957
2254,180492.8495077754
2255,192844.03879340633
2256,188879.44603238415
2257,203987.99191239025
2258,174551.6966296744
2259,177475.84665302356
2260,168283.64102377355
2261,192932.01723312933
2262,224258.14182472238
2263,346759.70307596645
2264,422962.9489293125
2265,166647.91652380527
2266,342650.09474763006
2267,371568.6372107386
2268,411562.88908166415
2269,154490.52880194943
2270,183102.8420216646
2271,217401.38214602784
2272,190684.4489324314
2273,156826.47551247594
2274,177725.95388351058
2275,169650.92611474553
2276,200753.93858082753
2277,182995.4238444666
2278,145109.06124332783
2279,127900.06219400027
2280,108139.47772478695
2281,169442.3836585871
2282,184203.00943205156
2283,98597.77803030662
2284,107053.62881639638
2285,138754.30364669886
2286,126778.4205928975
2287,339728.5961516741
2288,279869.1039014812
2289,382285.0511623396
2290,476413.6407411037
2291,320155.1047743082
2292,437301.81218835147
2293,478828.9317129804
2294,452821.0288087291
2295,442455.6432341648
2296,290494.5593593899
2297,321089.9738793569
2298,301350.1646757703
2299,393929.2839216946
2300,337176.3425145829
2301,269991.4241937839
2302,230439.5283302526
2303,232230.54122917616
2304,247948.01562833638
2305,178377.85823840613
2306,176717.67914281331
2307,185868.16623465088
2308,224757.09574574805
2309,264287.51618989237
2310,208067.1040015405
2311,196748.57504583307
2312,175031.9563048504
2313,172423.06094489672
2314,174647.50219812858
2315,178228.40607688663
2316,182164.1693050523
2317,180974.59746706515
2318,180747.67906455442
2319,177975.90378096423
2320,193989.39713264428
2321,254639.13227166687
2322,169629.49243508463
2323,177121.18963930305
2324,153411.53856678048
2325,207214.41800616705
2326,159409.8078646223
2327,210404.68715043657
2328,230232.5947861251
2329,187328.03773307937
2330,173055.87069311456
2331,385779.79288965196
2332,383914.1365811815
2333,324300.5132271725
2334,241883.66667704508
2335,261870.45345315704
2336,344825.7371234164
2337,221654.4740415584
2338,274509.83863418596
2339,219890.92989918444
2340,389405.40962250915
2341,207142.7218761966
2342,229675.59718987925
2343,220343.80651188843
2344,220003.84660157296
2345,236172.82583092782
2346,217234.1739261627
2347,206154.39856917365
2348,237902.58308696546
2349,172219.13304125564
2350,275403.1281469413
2351,255341.5827837151
2352,263056.10904809897
2353,226240.02159483792
2354,127926.39917082258
2355,145960.03412019543
2356,153042.78820676607
2357,195148.58304752302
2358,193634.30016260748
2359,120247.9526340352
2360,116254.29377779343
2361,139977.44648896146
2362,267396.19185933203
2363,146487.51251523662
2364,151337.34384062642
2365,207658.57643570847
2366,189499.99150606932
2367,224283.71960081713
2368,225973.4488566176
2369,220686.6728549961
2370,178627.47247599915
2371,172401.0392415774
2372,189305.30183239197
2373,284660.97832239815
2374,344370.67632307735
2375,261609.16501000425
2376,298295.84918121534
2377,368610.8510787015
2378,145501.01740606688
2379,196911.8866886804
2380,149364.78852407698
2381,162984.26790235698
2382,191525.6407765294
2383,202713.98200760252
2384,248593.45455466484
2385,159084.9326381288
2386,134700.8231275502
2387,142518.89198109132
2388,99065.65262218197
2389,127179.63177146406
2390,155825.619395251
2391,141081.22224829742
2392,118367.979714117
2393,172381.98501860685
2394,139283.79115728923
2395,210998.04504531345
2396,142659.29689566957
2397,211879.7030677724
2398,133425.11706434574
2399,51620.838760633356
2400,54270.92667485515
2401,114551.56699136154
2402,137404.9038541003
2403,133697.81017680923
2404,147086.96362753972
2405,162049.4434571065
2406,140587.98572203307
2407,124770.58851567941
2408,145416.66791772685
2409,125065.9849205836
2410,163452.35943388962
2411,122192.99907107244
2412,158328.94737111832
2413,129829.22438972253
2414,141406.54455406085
2415,127878.70321765072
2416,134969.41192098876
2417,127800.06770549304
2418,134477.73070581804
2419,125297.64756591273
2420,120082.33953275884
2421,138775.05335783408
2422,106971.58568710707
2423,115079.65161632097
2424,147440.15081683797
2425,195879.9055196408
2426,126766.29607007155
2427,148948.78934778873
2428,175555.6518586875
2429,118449.69071643792
2430,133255.72625262314
2431,109523.63483245087
2432,144431.78072231772
2433,152128.39327623576
2434,140133.81083613957
2435,145731.21612643756
2436,115680.70141687545
2437,106748.06460499366
2438,133106.44238641363
2439,109184.91800185769
2440,125410.07320056377
2441,92803.17331937088
2442,105944.53849234684
2443,123688.67123645064
2444,120620.91398940257
2445,83657.85569825722
2446,130717.72830367298
2447,185284.34036398312
2448,131955.74159273642
2449,102712.65088306449
2450,144617.00652239445
2451,116505.41348403088
2452,184536.06104362966
2453,96553.01303325649
2454,120734.8691021855
2455,114981.92498611704
2456,141384.03723656337
2457,132762.28191219812
2458,113470.82573435028
2459,111159.49613889107
2460,135623.2687742359
2461,123560.62561181276
2462,135813.73573403506
2463,131582.68760151335
2464,155387.31102577917
2465,139070.9312458885
2466,119733.28428179413
2467,129476.67483080829
2468,85679.06723653112
2469,80228.19104915425
2470,178008.04743273347
2471,225949.97323381167
2472,147704.25187394247
2473,121339.52484882686
2474,86064.19859045217
2475,227340.19154820527
2476,118417.51984847854
2477,136794.35074559654
2478,151997.74538601722
2479,102783.36913680393
2480,151677.75893728755
2481,125907.5079394974
2482,130171.54191862146
2483,115337.46505966011
2484,126981.81137845539
2485,126182.64547891833
2486,152140.04635199404
2487,180906.81468266295
2488,169221.89534857543
2489,156435.34132204938
2490,157963.00143913843
2491,87585.98074651902
2492,179714.95900601902
2493,140754.00850272313
2494,147658.91640498018
2495,77825.34797419075
2496,246909.73324246463
2497,152353.4699367562
2498,112643.52995972098
2499,97330.659773314
2500,131141.95053881744
2501,141340.29214964248
2502,157369.3835129817
2503,94184.16009303552
2504,183924.62030767
2505,224202.00746606514
2506,262280.30777118437
2507,267938.8906095031
2508,260343.64149588288
2509,215995.58425009483
2510,229241.04984685028
2511,181556.86806244307
2512,207686.26711744518
2513,199863.33244488662
2514,268772.1052719977
2515,149036.40516113062
2516,161098.50538956025
2517,142736.70590156855
2518,151685.79246627248
2519,222684.82971867383
2520,204981.89533525065
2521,192683.4854909941
2522,217916.22253900368
2523,122478.43678048722
2524,135007.83670670076
2525,143893.70828426204
2526,134308.36060865957
2527,112991.40247636804
2528,127723.35973372021
2529,134905.06426708156
2530,119632.09056708707
2531,259509.44392804115
2532,224513.6635733391
2533,192418.9991697638
2534,227407.33158321553
2535,340027.12422952853
2536,220255.20654552587
2537,231390.76645804697
2538,181823.82398721395
2539,185302.92856947263
2540,174100.3081437774
2541,181905.10557377577
2542,163084.53603725942
2543,132118.37479599562
2544,124480.78542478809
2545,133087.78465907177
2546,134284.32456805545
2547,144636.84954577684
2548,145201.87221039532
2549,159604.77317369272
2550,210997.9593652627
2551,139129.1111937364
2552,119173.97335533588
2553,73867.24996305592
2554,109640.98815669713
2555,123593.48629464471
2556,87159.48164943082
2557,106535.70154941664
2558,144397.66167898718
2559,136243.54833876019
2560,137435.5249844529
2561,148143.75768693627
2562,132191.33634521242
2563,161865.893049131
2564,191172.19145841827
2565,135559.52176677025
2566,161325.47372247922
2567,123362.48404216932
2568,186728.99061580206
2569,218291.36940861313
2570,115830.8336779947
2571,176966.54854077645
2572,165002.6401283352
2573,190511.35514020847
2574,262567.1014526733
2575,130717.1332583814
2576,121110.01664325004
2577,151848.7596282016
2578,86222.70896986326
2579,70069.51479968587
2580,131096.40068110268
2581,116392.23668680969
2582,131346.84744754308
2583,275497.3618286142
2584,161976.83596313075
2585,171890.14000423846
2586,203631.32703564726
2587,202915.05594719292
2588,148945.0037431888
2589,150275.6976631973
2590,215577.85679505506
2591,215576.00800914256
2592,210710.43152976516
2593,248380.95392378312
2594,169200.4641840823
2595,202944.2701919321
2596,308032.0179848501
2597,194314.3580348401
2598,274605.7825518221
2599,289380.7634982992
2600,153514.11643061717
2601,154029.0027759237
2602,84731.54109378632
2603,93038.26557192483
2604,86688.94448562386
2605,75384.16169104652
2606,144305.7342706143
2607,200607.7937903286
2608,189824.1162099231
2609,165689.11179222743
2610,111888.39810193224
2611,110400.89662985392
2612,154695.93596300794
2613,132854.88385152313
2614,127992.82502480732
2615,154487.0105718272
2616,145308.2600521335
2617,169007.70239211453
2618,208203.48612956988
2619,195306.3947408671
2620,188826.75966719622
2621,183244.79548038568
2622,186108.62788514394
2623,247166.0871349742
2624,299225.3460656417
2625,312237.0942601946
2626,173315.79525759752
2627,180230.7949829521
2628,474215.88327353337
2629,557787.3166324638
2630,383799.4003016253
2631,466752.25670646306
2632,403097.61142942373
2633,365893.6974443256
2634,419967.39146181016
2635,161136.0853676799
2636,169687.27399402353
2637,184433.37557686053
2638,261206.4631893562
2639,191884.58497447707
2640,155244.16622465535
2641,108274.38396653032
2642,196510.79098678852
2643,105753.80523653343
2644,118851.09031697345
2645,99059.1774634772
2646,93558.13176849563
2647,98612.202046342
2648,138590.32711825668
2649,149348.94148372512
2650,138623.37492465918
2651,135109.47439615117
2652,420609.10035129957
2653,245267.58845073148
2654,230585.12393983296
2655,406957.6318211721
2656,308114.369630725
2657,348111.34418439085
2658,280476.1341165186
2659,311057.0253570835
2660,345159.0558107289
2661,365472.2161986722
2662,359750.74276113993
2663,254418.6610523329
2664,253068.40306936207
2665,312607.3756395879
2666,274221.1652181154
2667,163266.6162910312
2668,181341.88635602998
2669,178888.13747379507
2670,273310.7706034325
2671,187853.47514059336
2672,188728.0993436096
2673,217719.91246919808
2674,209889.21251491082
2675,178579.9312756859
2676,186062.03163105578
2677,192078.33157375146
2678,251681.20025021533
2679,270837.01272208063
2680,283758.1871371125
2681,428641.9571274312
2682,337046.0216856691
2683,575113.6291724023
2684,313868.09219361434
2685,342887.3599231365
2686,243261.80386332414
2687,319018.2622774792
2688,213194.08593582708
2689,206277.29167929746
2690,455144.18554387684
2691,185906.72645176665
2692,123397.78847558748
2693,193018.93983640263
2694,124531.91455948322
2695,190983.5080588488
2696,185362.3996321261
2697,187900.47536719896
2698,189728.56430408836
2699,176877.8140942568
2700,162796.42508455645
2701,139719.6370158555
2702,117135.48376878905
2703,129454.68147159186
2704,141862.57850361275
2705,124039.60680221839
2706,117658.40541951661
2707,129133.7122556228
2708,136377.70872259355
2709,103437.32991070214
2710,130022.6928022188
2711,335767.7562302016
2712,418638.5343074142
2713,170881.44877351314
2714,148554.90436722722
2715,174122.319859053
2716,140861.2402631992
2717,180772.6303102835
2718,233107.4659566851
2719,155678.395756182
2720,169705.75707253706
2721,138493.54011910007
2722,156589.2328942437
2723,145128.48650183922
2724,135619.39301482326
2725,133832.61536590464
2726,147750.79187458736
2727,180061.4218098946
2728,173860.3021955386
2729,152828.47611773195
2730,144702.830857009
2731,123210.11059782146
2732,126091.84238687187
2733,155997.27054591762
2734,144423.2152002803
